[   94651ms] [ERROR] Failed to load resource: net::ERR_INCOMPLETE_CHUNKED_ENCODING @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  338222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  338438ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  338568ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  339720ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  340570ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  340724ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  342574ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  343213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  343213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  343222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  343727ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  344442ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  344577ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  344721ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  346580ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  346729ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  346946ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  348225ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  348583ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  349101ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/reviews:0
[  349722ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  349731ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  350585ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  351251ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  352589ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  352733ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  353213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  353213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  353222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  353731ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  354591ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  354723ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  355735ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  356593ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  358222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  358595ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  358737ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  359029ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  359721ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  360597ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  361675ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  361740ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  362600ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  363212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  363212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  363222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  364602ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  364723ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  364724ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  364906ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  366603ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  367726ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  368222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  368606ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  369726ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  370395ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  370609ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  370728ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  372610ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  373212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  373212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  373222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  373731ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  374613ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  374726ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  375252ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  376615ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  376734ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  377529ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  378223ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  378619ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  379102ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/reviews:0
[  379727ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  379739ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  380623ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  382626ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  382741ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  382908ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  383215ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  383216ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  383222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  384631ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  384726ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  385059ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  385743ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  386633ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  388224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  388401ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  388636ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  388748ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  389727ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  390639ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  391750ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  392476ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  392643ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  393214ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  393215ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  393224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  394648ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  394734ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  394735ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  396650ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  397595ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  397737ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  398224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  398653ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  399737ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  400655ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  400741ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  401506ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  402659ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  403215ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  403216ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  403224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  403742ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  404660ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  404741ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  406665ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  406744ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  407109ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  408224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  408668ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  409103ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/reviews:0
[  409740ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  409747ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  410670ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  411381ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  412671ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  412749ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  413212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  413212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  413222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  414209ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  414674ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  414737ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  415752ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  416676ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  418223ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  418678ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  418753ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  419561ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  419737ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  420680ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  421755ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  422683ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  423212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  423212ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  423222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  424197ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  424685ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  424739ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  424740ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  426687ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  427406ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  427742ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  428222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  428688ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  429742ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  430595ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  430691ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  430745ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  432693ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  433213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  433213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  433221ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  433746ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  434695ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  434742ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  436154ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  436699ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  436749ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  438222ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  438701ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  439101ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/reviews:0
[  439743ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  439750ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  439864ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  440704ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  442706ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  442752ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  443215ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  443216ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  443223ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  443422ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  444709ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  444742ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  445610ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  445755ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  446712ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  448224ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  448715ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  448757ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  449745ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
[  450719ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  451217ms] [ERROR] WebSocket connection to 'ws://localhost:3201/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/@vite/client:1034
[  451761ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state/stream?token=9dad830a1cbe4b28b621345ebb0c20bc&since=1774549554930:0
[  452723ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  453213ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/sessions:0
[  453214ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/projects/status:0
[  453223ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/pipelines:0
[  454725ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/health:0
[  454744ms] [ERROR] Failed to load resource: net::ERR_CONNECTION_REFUSED @ http://localhost:3201/api/agent-state:0
